,Mass,Radius
0,0.045820224,4.7373743
1,0.018137172,19.730496
2,0.075412452,3.8741651
3,0.029592228,24.252067999999998
4,0.051547752,8.960933599999999
5,0.027683052,13.461953
6,0.040092696000000004,3.185653
7,0.040092696000000004,2.9390218
8,0.021955524,5.857491
9,0.011455056,4.110519999999999
10,0.03818352,3.4939419999999997
11,0.027683052,9.865248
12,0.049638576000000004,7.193409999999999
13,0.049638576000000004,5.240913
14,0.01909176,16.750369
15,0.01909176,13.35919
16,0.044865636,7.193409999999999
17,0.044865636,11.406692999999999
18,0.014318820000000001,10.379062999999999
19,0.01909176,15.928265
20,0.025773876,15.619976
21,0.031501404000000004,3.5967049999999996
22,0.074457864,5.446439
23,0.06204822,18.908392
24,0.06204822,2.466312
25,0.07636704,1.6647606
26,0.046774812,4.624334999999999
27,0.084003744,4.829860999999999
28,0.021955524,19.730496
29,0.04295646,6.063016999999999
30,0.017182584,8.221039999999999
31,0.051547752,10.070774
32,0.069684924,2.7746009999999997
33,0.069684924,2.1477467
34,0.070639512,9.043144
35,0.05250234,39.04994
36,0.09736797600000001,4.932624
37,0.01909176,3.0623373999999997
38,0.028637640000000002,1.9113918
39,0.07636704,8.734855
40,0.0954588,3.4939419999999997
41,0.037228932,14.592346
42,0.045820224,3.0315084999999997
43,0.021000936,8.426566
44,0.061093632,4.316046
45,0.068730336,7.090647
46,0.061093632,4.521572
47,0.020046348000000002,6.576832
48,0.044865636,7.5016989999999995
49,0.064911984,4.110519999999999
50,0.058229868000000004,4.276996059999999
51,0.026728464,3.5555998
52,0.036274344,10.481826
53,0.053456928,4.007757
54,0.063957396,6.679595
55,0.07159410000000001,5.240913
56,0.068730336,6.16578
57,0.024819288000000002,1.3770242
58,0.039138108,3.0417848
59,0.035319756,2.6512854
60,0.041047284,5.035387
61,0.067775748,5.651965
62,0.064911984,6.16578
63,0.042001872,1.6544843
64,0.049638576000000004,3.5967049999999996
65,0.045820224,4.4188089999999995
66,0.084003744,5.651965
67,0.043911048,7.912750999999999
68,0.059184456,2.41801339
69,0.061093632,4.4188089999999995
70,0.073503276,2.8362588
71,0.0477294,5.1381499999999996
72,0.040092696000000004,2.0552599999999996
73,0.030546816,1.7880761999999997
74,0.046774812,6.063016999999999
75,0.042001872,4.727098
76,0.048683988000000004,5.651965
77,0.025773876,6.16578
78,0.046774812,5.446439
79,0.040092696000000004,3.5350471999999997
80,0.041047284,0.6696037079999999
81,0.03818352,0.6696037079999999
82,0.061093632,5.035387
83,0.034365168,18.497339999999998
84,0.007636704,16.750369
85,0.008591292,6.474068999999999
86,0.031501404000000004,1.8702865999999998
87,0.028637640000000002,14.078531
88,0.035319756,13.256426999999999
89,0.061093632,3.185653
90,0.016227996,22.299571
91,0.040092696000000004,3.6994679999999995
92,0.039138108,4.6859928
93,0.0238647,26.923906
94,0.044865636,3.904994
95,0.060139044,6.268542999999999
96,0.055366104,6.268542999999999
97,0.063957396,10.379062999999999
98,0.048683988000000004,6.679595
99,0.042001872,4.932624
100,0.060139044,5.240913
101,0.030546816,3.0520610999999995
102,0.056320692,15.311687
103,0.020046348000000002,3.904994
104,0.072548688,3.9563754999999996
105,0.068730336,4.829860999999999
106,0.087822096,7.398935999999999
107,0.056320692,4.829860999999999
108,0.0105959268,10.687351999999999
109,0.008591292,10.687351999999999
110,0.07159410000000001,3.6069812999999997
111,0.042001872,2.1271940999999996
112,0.042001872,7.296173
113,0.065866572,4.727098
114,0.057275280000000005,2.4560356999999997
115,0.075412452,5.446439
116,0.054411516,3.4939419999999997
117,0.051547752,6.885121
118,0.060139044,5.240913
119,0.042001872,3.802231
120,0.028637640000000002,6.987883999999999
121,0.067775748,4.521572
122,0.040092696000000004,4.932624
123,0.041047284,3.6994679999999995
124,0.067775748,11.30393
125,0.046774812,5.1381499999999996
126,0.039138108,2.877364
127,0.069684924,6.16578
128,0.022910112,11.714982
129,0.044865636,9.248669999999999
130,0.04295646,4.007757
131,0.073503276,1.9011155
132,0.063957396,14.181294
133,0.091640448,4.727098
134,0.0238647,10.790115
135,0.043911048,6.679595
136,0.06682116,4.829860999999999
137,0.065866572,6.371306
138,0.0062048220000000005,8.221039999999999
139,0.089731272,11.612219
140,0.043911048,3.2986923
141,0.05250234,2.7026669
142,0.021000936,9.556958999999999
143,0.025773876,15.825501999999998
144,0.058229868000000004,3.904994
145,0.040092696000000004,3.5967049999999996
146,0.069684924,6.576832
147,0.011455056,5.754728
148,0.022910112,5.754728
149,0.016227996,15.208924
150,0.084003744,6.885121
151,0.07636704,7.604462
152,0.005727528,2.0552599999999996
153,0.014318820000000001,3.6891916999999994
154,0.00954588,3.6891916999999994
155,0.028637640000000002,2.5999038999999997
156,0.045820224,4.7373743
157,0.018137172,19.730496
158,0.075412452,3.8741651
159,0.029592228,24.252067999999998
160,0.051547752,8.960933599999999
161,0.027683052,13.461953
162,0.040092696000000004,3.185653
163,0.040092696000000004,2.9390218
164,0.021955524,5.857491
165,0.011455056,4.110519999999999
166,0.03818352,3.4939419999999997
167,0.027683052,9.865248
168,0.049638576000000004,7.193409999999999
169,0.049638576000000004,5.240913
170,0.01909176,16.750369
171,0.01909176,13.35919
172,0.044865636,7.193409999999999
173,0.044865636,11.406692999999999
174,0.014318820000000001,10.379062999999999
175,0.01909176,15.928265
176,0.025773876,15.619976
177,0.031501404000000004,3.5967049999999996
178,0.074457864,5.446439
179,0.06204822,18.908392
180,0.06204822,2.466312
181,0.07636704,1.6647606
182,0.046774812,4.624334999999999
183,0.084003744,4.829860999999999
184,0.021955524,19.730496
185,0.04295646,6.063016999999999
186,0.017182584,8.221039999999999
187,0.051547752,10.070774
188,0.069684924,2.7746009999999997
189,0.069684924,2.1477467
190,0.070639512,9.043144
191,0.05250234,39.04994
192,0.09736797600000001,4.932624
193,0.01909176,3.0623373999999997
194,0.028637640000000002,1.9113918
195,0.07636704,8.734855
196,0.0954588,3.4939419999999997
197,0.037228932,14.592346
198,0.045820224,3.0315084999999997
199,0.021000936,8.426566
200,0.061093632,4.316046
201,0.068730336,7.090647
202,0.061093632,4.521572
203,0.020046348000000002,6.576832
204,0.044865636,7.5016989999999995
205,0.064911984,4.110519999999999
206,0.058229868000000004,4.276996059999999
207,0.026728464,3.5555998
208,0.036274344,10.481826
209,0.053456928,4.007757
210,0.063957396,6.679595
211,0.07159410000000001,5.240913
212,0.068730336,6.16578
213,0.024819288000000002,1.3770242
214,0.039138108,3.0417848
215,0.035319756,2.6512854
216,0.041047284,5.035387
217,0.067775748,5.651965
218,0.064911984,6.16578
219,0.042001872,1.6544843
220,0.049638576000000004,3.5967049999999996
221,0.045820224,4.4188089999999995
222,0.084003744,5.651965
223,0.043911048,7.912750999999999
224,0.059184456,2.41801339
225,0.061093632,4.4188089999999995
226,0.073503276,2.8362588
227,0.0477294,5.1381499999999996
228,0.040092696000000004,2.0552599999999996
229,0.030546816,1.7880761999999997
230,0.046774812,6.063016999999999
231,0.042001872,4.727098
232,0.048683988000000004,5.651965
233,0.025773876,6.16578
234,0.046774812,5.446439
235,0.040092696000000004,3.5350471999999997
236,0.041047284,0.6696037079999999
237,0.03818352,0.6696037079999999
238,0.061093632,5.035387
239,0.034365168,18.497339999999998
240,0.007636704,16.750369
241,0.008591292,6.474068999999999
242,0.031501404000000004,1.8702865999999998
243,0.028637640000000002,14.078531
244,0.035319756,13.256426999999999
245,0.061093632,3.185653
246,0.016227996,22.299571
247,0.040092696000000004,3.6994679999999995
248,0.039138108,4.6859928
249,0.0238647,26.923906
250,0.044865636,3.904994
251,0.060139044,6.268542999999999
252,0.055366104,6.268542999999999
253,0.063957396,10.379062999999999
254,0.048683988000000004,6.679595
255,0.042001872,4.932624
256,0.060139044,5.240913
257,0.030546816,3.0520610999999995
258,0.056320692,15.311687
259,0.020046348000000002,3.904994
260,0.072548688,3.9563754999999996
261,0.068730336,4.829860999999999
262,0.087822096,7.398935999999999
263,0.056320692,4.829860999999999
264,0.0105959268,10.687351999999999
265,0.008591292,10.687351999999999
266,0.07159410000000001,3.6069812999999997
267,0.042001872,2.1271940999999996
268,0.042001872,7.296173
269,0.065866572,4.727098
270,0.057275280000000005,2.4560356999999997
271,0.075412452,5.446439
272,0.054411516,3.4939419999999997
273,0.051547752,6.885121
274,0.060139044,5.240913
275,0.042001872,3.802231
276,0.028637640000000002,6.987883999999999
277,0.067775748,4.521572
278,0.040092696000000004,4.932624
279,0.041047284,3.6994679999999995
280,0.067775748,11.30393
281,0.046774812,5.1381499999999996
282,0.039138108,2.877364
283,0.069684924,6.16578
284,0.022910112,11.714982
285,0.044865636,9.248669999999999
286,0.04295646,4.007757
287,0.073503276,1.9011155
288,0.063957396,14.181294
289,0.091640448,4.727098
290,0.0238647,10.790115
291,0.043911048,6.679595
292,0.06682116,4.829860999999999
293,0.065866572,6.371306
294,0.0062048220000000005,8.221039999999999
295,0.089731272,11.612219
296,0.043911048,3.2986923
297,0.05250234,2.7026669
298,0.021000936,9.556958999999999
299,0.025773876,15.825501999999998
300,0.058229868000000004,3.904994
301,0.040092696000000004,3.5967049999999996
302,0.069684924,6.576832
303,0.011455056,5.754728
304,0.022910112,5.754728
305,0.016227996,15.208924
306,0.084003744,6.885121
307,0.07636704,7.604462
308,0.005727528,2.0552599999999996
309,0.014318820000000001,3.6891916999999994
310,0.00954588,3.6891916999999994
311,0.028637640000000002,2.5999038999999997
312,0.045820224,4.7373743
313,0.018137172,19.730496
314,0.075412452,3.8741651
315,0.029592228,24.252067999999998
316,0.051547752,8.960933599999999
317,0.027683052,13.461953
318,0.040092696000000004,3.185653
319,0.040092696000000004,2.9390218
320,0.021955524,5.857491
321,0.011455056,4.110519999999999
322,0.03818352,3.4939419999999997
323,0.027683052,9.865248
324,0.049638576000000004,7.193409999999999
325,0.049638576000000004,5.240913
326,0.01909176,16.750369
327,0.01909176,13.35919
328,0.044865636,7.193409999999999
329,0.044865636,11.406692999999999
330,0.014318820000000001,10.379062999999999
331,0.01909176,15.928265
332,0.025773876,15.619976
333,0.031501404000000004,3.5967049999999996
334,0.074457864,5.446439
335,0.06204822,18.908392
336,0.06204822,2.466312
337,0.07636704,1.6647606
338,0.046774812,4.624334999999999
339,0.084003744,4.829860999999999
340,0.021955524,19.730496
341,0.04295646,6.063016999999999
342,0.017182584,8.221039999999999
343,0.051547752,10.070774
344,0.069684924,2.7746009999999997
345,0.069684924,2.1477467
346,0.070639512,9.043144
347,0.05250234,39.04994
348,0.09736797600000001,4.932624
349,0.01909176,3.0623373999999997
350,0.028637640000000002,1.9113918
351,0.07636704,8.734855
352,0.0954588,3.4939419999999997
353,0.037228932,14.592346
354,0.045820224,3.0315084999999997
355,0.021000936,8.426566
356,0.061093632,4.316046
357,0.068730336,7.090647
358,0.061093632,4.521572
359,0.020046348000000002,6.576832
360,0.044865636,7.5016989999999995
361,0.064911984,4.110519999999999
362,0.058229868000000004,4.276996059999999
363,0.026728464,3.5555998
364,0.036274344,10.481826
365,0.053456928,4.007757
366,0.063957396,6.679595
367,0.07159410000000001,5.240913
368,0.068730336,6.16578
369,0.024819288000000002,1.3770242
370,0.039138108,3.0417848
371,0.035319756,2.6512854
372,0.041047284,5.035387
373,0.067775748,5.651965
374,0.064911984,6.16578
375,0.042001872,1.6544843
376,0.049638576000000004,3.5967049999999996
377,0.045820224,4.4188089999999995
378,0.084003744,5.651965
379,0.043911048,7.912750999999999
380,0.059184456,2.41801339
381,0.061093632,4.4188089999999995
382,0.073503276,2.8362588
383,0.0477294,5.1381499999999996
384,0.040092696000000004,2.0552599999999996
385,0.030546816,1.7880761999999997
386,0.046774812,6.063016999999999
387,0.042001872,4.727098
388,0.048683988000000004,5.651965
389,0.025773876,6.16578
390,0.046774812,5.446439
391,0.040092696000000004,3.5350471999999997
392,0.041047284,0.6696037079999999
393,0.03818352,0.6696037079999999
394,0.061093632,5.035387
395,0.034365168,18.497339999999998
396,0.007636704,16.750369
397,0.008591292,6.474068999999999
398,0.031501404000000004,1.8702865999999998
399,0.028637640000000002,14.078531
400,0.035319756,13.256426999999999
401,0.061093632,3.185653
402,0.016227996,22.299571
403,0.040092696000000004,3.6994679999999995
404,0.039138108,4.6859928
405,0.0238647,26.923906
406,0.044865636,3.904994
407,0.060139044,6.268542999999999
408,0.055366104,6.268542999999999
409,0.063957396,10.379062999999999
410,0.048683988000000004,6.679595
411,0.042001872,4.932624
412,0.060139044,5.240913
413,0.030546816,3.0520610999999995
414,0.056320692,15.311687
415,0.020046348000000002,3.904994
416,0.072548688,3.9563754999999996
417,0.068730336,4.829860999999999
418,0.087822096,7.398935999999999
419,0.056320692,4.829860999999999
420,0.0105959268,10.687351999999999
421,0.008591292,10.687351999999999
422,0.07159410000000001,3.6069812999999997
423,0.042001872,2.1271940999999996
424,0.042001872,7.296173
425,0.065866572,4.727098
426,0.057275280000000005,2.4560356999999997
427,0.075412452,5.446439
428,0.054411516,3.4939419999999997
429,0.051547752,6.885121
430,0.060139044,5.240913
431,0.042001872,3.802231
432,0.028637640000000002,6.987883999999999
433,0.067775748,4.521572
434,0.040092696000000004,4.932624
435,0.041047284,3.6994679999999995
436,0.067775748,11.30393
437,0.046774812,5.1381499999999996
438,0.039138108,2.877364
439,0.069684924,6.16578
440,0.022910112,11.714982
441,0.044865636,9.248669999999999
442,0.04295646,4.007757
443,0.073503276,1.9011155
444,0.063957396,14.181294
445,0.091640448,4.727098
446,0.0238647,10.790115
447,0.043911048,6.679595
448,0.06682116,4.829860999999999
449,0.065866572,6.371306
450,0.0062048220000000005,8.221039999999999
451,0.089731272,11.612219
452,0.043911048,3.2986923
453,0.05250234,2.7026669
454,0.021000936,9.556958999999999
455,0.025773876,15.825501999999998
456,0.058229868000000004,3.904994
457,0.040092696000000004,3.5967049999999996
458,0.069684924,6.576832
459,0.011455056,5.754728
460,0.022910112,5.754728
461,0.016227996,15.208924
462,0.084003744,6.885121
463,0.07636704,7.604462
464,0.005727528,2.0552599999999996
465,0.014318820000000001,3.6891916999999994
466,0.00954588,3.6891916999999994
467,0.028637640000000002,2.5999038999999997
468,0.045820224,4.7373743
469,0.018137172,19.730496
470,0.075412452,3.8741651
471,0.029592228,24.252067999999998
472,0.051547752,8.960933599999999
473,0.027683052,13.461953
474,0.040092696000000004,3.185653
475,0.040092696000000004,2.9390218
476,0.021955524,5.857491
477,0.011455056,4.110519999999999
478,0.03818352,3.4939419999999997
479,0.027683052,9.865248
480,0.049638576000000004,7.193409999999999
481,0.049638576000000004,5.240913
482,0.01909176,16.750369
483,0.01909176,13.35919
484,0.044865636,7.193409999999999
485,0.044865636,11.406692999999999
486,0.014318820000000001,10.379062999999999
487,0.01909176,15.928265
488,0.025773876,15.619976
489,0.031501404000000004,3.5967049999999996
490,0.074457864,5.446439
491,0.06204822,18.908392
492,0.06204822,2.466312
493,0.07636704,1.6647606
494,0.046774812,4.624334999999999
495,0.084003744,4.829860999999999
496,0.021955524,19.730496
497,0.04295646,6.063016999999999
498,0.017182584,8.221039999999999
499,0.051547752,10.070774
500,0.069684924,2.7746009999999997
501,0.069684924,2.1477467
502,0.070639512,9.043144
503,0.05250234,39.04994
504,0.09736797600000001,4.932624
505,0.01909176,3.0623373999999997
506,0.028637640000000002,1.9113918
507,0.07636704,8.734855
508,0.0954588,3.4939419999999997
509,0.037228932,14.592346
510,0.045820224,3.0315084999999997
511,0.021000936,8.426566
512,0.061093632,4.316046
513,0.068730336,7.090647
514,0.061093632,4.521572
515,0.020046348000000002,6.576832
516,0.044865636,7.5016989999999995
517,0.064911984,4.110519999999999
518,0.058229868000000004,4.276996059999999
519,0.026728464,3.5555998
520,0.036274344,10.481826
521,0.053456928,4.007757
522,0.063957396,6.679595
523,0.07159410000000001,5.240913
524,0.068730336,6.16578
525,0.024819288000000002,1.3770242
526,0.039138108,3.0417848
527,0.035319756,2.6512854
528,0.041047284,5.035387
529,0.067775748,5.651965
530,0.064911984,6.16578
531,0.042001872,1.6544843
532,0.049638576000000004,3.5967049999999996
533,0.045820224,4.4188089999999995
534,0.084003744,5.651965
535,0.043911048,7.912750999999999
536,0.059184456,2.41801339
537,0.061093632,4.4188089999999995
538,0.073503276,2.8362588
539,0.0477294,5.1381499999999996
540,0.040092696000000004,2.0552599999999996
541,0.030546816,1.7880761999999997
542,0.046774812,6.063016999999999
543,0.042001872,4.727098
544,0.048683988000000004,5.651965
545,0.025773876,6.16578
546,0.046774812,5.446439
547,0.040092696000000004,3.5350471999999997
548,0.041047284,0.6696037079999999
549,0.03818352,0.6696037079999999
550,0.061093632,5.035387
551,0.034365168,18.497339999999998
552,0.007636704,16.750369
553,0.008591292,6.474068999999999
554,0.031501404000000004,1.8702865999999998
555,0.028637640000000002,14.078531
556,0.035319756,13.256426999999999
557,0.061093632,3.185653
558,0.016227996,22.299571
559,0.040092696000000004,3.6994679999999995
560,0.039138108,4.6859928
561,0.0238647,26.923906
562,0.044865636,3.904994
563,0.060139044,6.268542999999999
564,0.055366104,6.268542999999999
565,0.063957396,10.379062999999999
566,0.048683988000000004,6.679595
567,0.042001872,4.932624
568,0.060139044,5.240913
569,0.030546816,3.0520610999999995
570,0.056320692,15.311687
571,0.020046348000000002,3.904994
572,0.072548688,3.9563754999999996
573,0.068730336,4.829860999999999
574,0.087822096,7.398935999999999
575,0.056320692,4.829860999999999
576,0.0105959268,10.687351999999999
577,0.008591292,10.687351999999999
578,0.07159410000000001,3.6069812999999997
579,0.042001872,2.1271940999999996
580,0.042001872,7.296173
581,0.065866572,4.727098
582,0.057275280000000005,2.4560356999999997
583,0.075412452,5.446439
584,0.054411516,3.4939419999999997
585,0.051547752,6.885121
586,0.060139044,5.240913
587,0.042001872,3.802231
588,0.028637640000000002,6.987883999999999
589,0.067775748,4.521572
590,0.040092696000000004,4.932624
591,0.041047284,3.6994679999999995
592,0.067775748,11.30393
593,0.046774812,5.1381499999999996
594,0.039138108,2.877364
595,0.069684924,6.16578
596,0.022910112,11.714982
597,0.044865636,9.248669999999999
598,0.04295646,4.007757
599,0.073503276,1.9011155
600,0.063957396,14.181294
601,0.091640448,4.727098
602,0.0238647,10.790115
603,0.043911048,6.679595
604,0.06682116,4.829860999999999
605,0.065866572,6.371306
606,0.0062048220000000005,8.221039999999999
607,0.089731272,11.612219
608,0.043911048,3.2986923
609,0.05250234,2.7026669
610,0.021000936,9.556958999999999
611,0.025773876,15.825501999999998
612,0.058229868000000004,3.904994
613,0.040092696000000004,3.5967049999999996
614,0.069684924,6.576832
615,0.011455056,5.754728
616,0.022910112,5.754728
617,0.016227996,15.208924
618,0.084003744,6.885121
619,0.07636704,7.604462
620,0.005727528,2.0552599999999996
621,0.014318820000000001,3.6891916999999994
622,0.00954588,3.6891916999999994
623,0.028637640000000002,2.5999038999999997
624,0.045820224,4.7373743
625,0.018137172,19.730496
626,0.075412452,3.8741651
627,0.029592228,24.252067999999998
628,0.051547752,8.960933599999999
629,0.027683052,13.461953
630,0.040092696000000004,3.185653
631,0.040092696000000004,2.9390218
632,0.021955524,5.857491
633,0.011455056,4.110519999999999
634,0.03818352,3.4939419999999997
635,0.027683052,9.865248
636,0.049638576000000004,7.193409999999999
637,0.049638576000000004,5.240913
638,0.01909176,16.750369
639,0.01909176,13.35919
640,0.044865636,7.193409999999999
641,0.044865636,11.406692999999999
642,0.014318820000000001,10.379062999999999
643,0.01909176,15.928265
644,0.025773876,15.619976
645,0.031501404000000004,3.5967049999999996
646,0.074457864,5.446439
647,0.06204822,18.908392
648,0.06204822,2.466312
649,0.07636704,1.6647606
650,0.046774812,4.624334999999999
651,0.084003744,4.829860999999999
652,0.021955524,19.730496
653,0.04295646,6.063016999999999
654,0.017182584,8.221039999999999
655,0.051547752,10.070774
656,0.069684924,2.7746009999999997
657,0.069684924,2.1477467
658,0.070639512,9.043144
659,0.05250234,39.04994
660,0.09736797600000001,4.932624
661,0.01909176,3.0623373999999997
662,0.028637640000000002,1.9113918
663,0.07636704,8.734855
664,0.0954588,3.4939419999999997
665,0.037228932,14.592346
666,0.045820224,3.0315084999999997
667,0.021000936,8.426566
668,0.061093632,4.316046
669,0.068730336,7.090647
670,0.061093632,4.521572
671,0.020046348000000002,6.576832
672,0.044865636,7.5016989999999995
673,0.064911984,4.110519999999999
674,0.058229868000000004,4.276996059999999
675,0.026728464,3.5555998
676,0.036274344,10.481826
677,0.053456928,4.007757
678,0.063957396,6.679595
679,0.07159410000000001,5.240913
680,0.068730336,6.16578
681,0.024819288000000002,1.3770242
682,0.039138108,3.0417848
683,0.035319756,2.6512854
684,0.041047284,5.035387
685,0.067775748,5.651965
686,0.064911984,6.16578
687,0.042001872,1.6544843
688,0.049638576000000004,3.5967049999999996
689,0.045820224,4.4188089999999995
690,0.084003744,5.651965
691,0.043911048,7.912750999999999
692,0.059184456,2.41801339
693,0.061093632,4.4188089999999995
694,0.073503276,2.8362588
695,0.0477294,5.1381499999999996
696,0.040092696000000004,2.0552599999999996
697,0.030546816,1.7880761999999997
698,0.046774812,6.063016999999999
699,0.042001872,4.727098
700,0.048683988000000004,5.651965
701,0.025773876,6.16578
702,0.046774812,5.446439
703,0.040092696000000004,3.5350471999999997
704,0.041047284,0.6696037079999999
705,0.03818352,0.6696037079999999
706,0.061093632,5.035387
707,0.034365168,18.497339999999998
708,0.007636704,16.750369
709,0.008591292,6.474068999999999
710,0.031501404000000004,1.8702865999999998
711,0.028637640000000002,14.078531
712,0.035319756,13.256426999999999
713,0.061093632,3.185653
714,0.016227996,22.299571
715,0.040092696000000004,3.6994679999999995
716,0.039138108,4.6859928
717,0.0238647,26.923906
718,0.044865636,3.904994
719,0.060139044,6.268542999999999
720,0.055366104,6.268542999999999
721,0.063957396,10.379062999999999
722,0.048683988000000004,6.679595
723,0.042001872,4.932624
724,0.060139044,5.240913
725,0.030546816,3.0520610999999995
726,0.056320692,15.311687
727,0.020046348000000002,3.904994
728,0.072548688,3.9563754999999996
729,0.068730336,4.829860999999999
730,0.087822096,7.398935999999999
731,0.056320692,4.829860999999999
732,0.0105959268,10.687351999999999
733,0.008591292,10.687351999999999
734,0.07159410000000001,3.6069812999999997
735,0.042001872,2.1271940999999996
736,0.042001872,7.296173
737,0.065866572,4.727098
738,0.057275280000000005,2.4560356999999997
739,0.075412452,5.446439
740,0.054411516,3.4939419999999997
741,0.051547752,6.885121
742,0.060139044,5.240913
743,0.042001872,3.802231
744,0.028637640000000002,6.987883999999999
745,0.067775748,4.521572
746,0.040092696000000004,4.932624
747,0.041047284,3.6994679999999995
748,0.067775748,11.30393
749,0.046774812,5.1381499999999996
750,0.039138108,2.877364
751,0.069684924,6.16578
752,0.022910112,11.714982
753,0.044865636,9.248669999999999
754,0.04295646,4.007757
755,0.073503276,1.9011155
756,0.063957396,14.181294
757,0.091640448,4.727098
758,0.0238647,10.790115
759,0.043911048,6.679595
760,0.06682116,4.829860999999999
761,0.065866572,6.371306
762,0.0062048220000000005,8.221039999999999
763,0.089731272,11.612219
764,0.043911048,3.2986923
765,0.05250234,2.7026669
766,0.021000936,9.556958999999999
767,0.025773876,15.825501999999998
768,0.058229868000000004,3.904994
769,0.040092696000000004,3.5967049999999996
770,0.069684924,6.576832
771,0.011455056,5.754728
772,0.022910112,5.754728
773,0.016227996,15.208924
774,0.084003744,6.885121
775,0.07636704,7.604462
776,0.005727528,2.0552599999999996
777,0.014318820000000001,3.6891916999999994
778,0.00954588,3.6891916999999994
779,0.028637640000000002,2.5999038999999997
780,0.045820224,4.7373743
781,0.018137172,19.730496
782,0.075412452,3.8741651
783,0.029592228,24.252067999999998
784,0.051547752,8.960933599999999
785,0.027683052,13.461953
786,0.040092696000000004,3.185653
787,0.040092696000000004,2.9390218
788,0.021955524,5.857491
789,0.011455056,4.110519999999999
